transaction_id,timestamp,sender,receiver,amount,type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash,hour_of_day,day_of_week
T4415750,2023-08-12T00:06:18.154314,ACC844589,ACC539237,499.67,withdrawal,online,London,atm,False,,4897.068460153611,2.12,15,0.34,wire_transfer,138.70.123.225,D4346891,0.0,5.0
T4093806,2023-07-24T09:54:06.092462,ACC787759,ACC208350,8.56,transfer,utilities,Singapore,web,False,,2314.1129776722223,0.96,6,0.45,UPI,62.171.247.60,D9662626,9.0,0.0
T1168367,2023-02-09T14:38:15.152688,ACC733596,ACC251650,39.36,transfer,utilities,New York,web,False,,-4558.265093856388,1.21,16,0.45,wire_transfer,147.155.109.130,D9647808,14.0,3.0
T700323,2023-02-03T00:00:34.409288,ACC177271,ACC582382,195.52,payment,travel,Berlin,web,False,,,-1.33,13,0.31,ACH,168.69.203.142,D6800722,0.0,4.0
T4453793,2023-08-28T11:06:37.255105,ACC496029,ACC741337,52.66,payment,other,Tokyo,atm,False,,2801.312538672222,1.65,20,0.86,ACH,164.39.161.76,D8421615,11.0,0.0
T2192627,2023-11-20T04:29:56.753828,ACC719197,ACC406381,35.17,transfer,other,London,mobile,False,,1324.5736930558337,1.64,17,0.74,wire_transfer,57.208.104.152,D9031359,4.0,0.0
T4192017,2023-05-22T09:44:07.664411,ACC749664,ACC145668,6.0,transfer,other,Singapore,mobile,False,,-474.9170380347222,0.16,4,0.17,wire_transfer,58.237.28.201,D1273504,9.0,0.0
T2172168,2023-07-01T11:28:19.091550,ACC106748,ACC977384,1050.68,deposit,retail,Singapore,web,False,,-2192.2926074241664,0.39,16,0.18,UPI,62.254.122.23,D8491822,11.0,5.0
T3413269,2023-09-18T13:30:20.995133,ACC147146,ACC350360,44.15,transfer,utilities,Toronto,mobile,False,,-1594.9851923141666,-0.99,11,0.17,wire_transfer,201.246.94.183,D9746549,13.0,0.0
T1225504,2023-01-27T01:20:38.553622,ACC107955,ACC504901,23.65,transfer,other,Berlin,mobile,False,,,-0.86,8,0.87,wire_transfer,59.141.92.147,D4928719,1.0,4.0
T539382,2023-08-12T01:42:08.999484,ACC805325,ACC493590,184.28,withdrawal,grocery,Berlin,mobile,False,,,-0.38,19,0.11,wire_transfer,6.156.235.245,D3634427,1.0,5.0
T3627119,2023-10-03T17:47:01.138266,ACC997170,ACC375854,7.11,transfer,online,Toronto,pos,False,,2937.121149278889,-1.5,2,0.79,card,47.56.36.43,D1574031,17.0,1.0
T5064997,2023-05-19T03:06:20.963201,ACC880740,ACC905500,16.56,transfer,utilities,Berlin,atm,False,,-3796.691940281389,1.12,17,0.25,wire_transfer,118.43.192.221,D8406946,3.0,4.0
T182073,2023-01-26T09:31:58.558260,ACC489061,ACC488062,177.78,payment,entertainment,Dubai,mobile,False,,,-0.81,5,0.01,UPI,14.206.129.203,D5978969,9.0,3.0
T4212442,2023-07-13T03:42:02.853309,ACC770503,ACC994973,237.92,payment,utilities,London,pos,False,,-3653.745097922778,-2.02,13,0.58,ACH,147.161.168.11,D6424207,3.0,3.0
T3613930,2023-12-31T07:27:21.743148,ACC556255,ACC305394,380.47,withdrawal,travel,Sydney,atm,False,,8113.263702736666,-0.5,8,0.45,card,54.39.47.161,D6659862,7.0,6.0
T2722778,2023-08-11T02:06:19.713025,ACC907514,ACC382498,6.25,transfer,other,Berlin,mobile,False,,5304.488605676112,-1.06,20,0.01,wire_transfer,87.2.46.140,D3383141,2.0,4.0
T2629852,2023-01-22T17:48:56.807092,ACC352040,ACC373226,31.07,payment,retail,Toronto,atm,False,,-75.46348061083333,-0.68,7,0.24,wire_transfer,49.162.181.35,D6556492,17.0,6.0
T345584,2023-04-06T05:16:39.831040,ACC924631,ACC116277,1624.11,deposit,retail,Dubai,mobile,False,,,0.27,18,0.5,UPI,178.173.181.110,D3569205,5.0,3.0
T1917798,2023-11-15T17:18:55.269737,ACC426564,ACC157084,241.93,withdrawal,other,Toronto,web,False,,1939.3416779044444,-0.63,2,0.56,wire_transfer,197.104.47.165,D1752660,17.0,2.0
T1278914,2023-06-17T05:25:08.857705,ACC418242,ACC673949,6.89,transfer,other,New York,web,False,,2132.019641096389,0.38,1,0.26,ACH,148.67.149.132,D7312685,5.0,5.0
T797284,2023-03-23T22:42:03.364197,ACC768638,ACC131540,798.2,deposit,restaurant,Dubai,atm,False,,,-0.69,11,0.38,card,225.215.132.151,D8215758,22.0,3.0
T4313565,2023-11-11T19:56:32.082269,ACC909447,ACC871329,319.5,deposit,entertainment,Toronto,pos,False,,6285.316222856944,-0.29,5,0.4,ACH,174.144.137.131,D3319447,19.0,5.0
T1332802,2023-05-31T13:16:00.225171,ACC855265,ACC228212,1274.98,deposit,utilities,Dubai,web,False,,-1489.840780514167,0.12,4,0.85,ACH,73.210.82.112,D8129128,13.0,2.0
T1510046,2023-01-31T12:07:18.160951,ACC910668,ACC272503,38.62,transfer,restaurant,Dubai,web,False,,369.37714854333336,-1.44,18,0.51,wire_transfer,190.233.2.26,D1277941,12.0,1.0
T4419082,2023-06-13T09:37:49.593363,ACC870321,ACC503515,7.64,transfer,other,Sydney,pos,False,,-727.5278510941667,-0.2,7,0.87,wire_transfer,220.103.178.106,D9390141,9.0,1.0
T1919747,2023-03-29T06:23:32.944073,ACC761291,ACC895918,79.7,payment,entertainment,Toronto,atm,False,,1196.9370472991666,-0.03,15,0.85,wire_transfer,137.141.238.253,D7305895,6.0,2.0
T3129251,2023-03-28T02:48:51.840954,ACC476498,ACC965254,17.07,transfer,entertainment,Berlin,pos,True,card_not_present,1858.7418575869444,0.26,9,0.87,wire_transfer,243.137.59.163,D2585720,2.0,1.0
T2531250,2023-08-04T13:32:51.659783,ACC650436,ACC778118,514.63,deposit,other,Tokyo,mobile,False,,1923.9314696480556,-0.85,14,0.15,wire_transfer,194.41.108.195,D2116129,13.0,4.0
T3004937,2023-05-23T02:01:04.267395,ACC167128,ACC220500,11.53,transfer,grocery,Dubai,mobile,False,,-4322.868313545833,-0.06,16,0.38,wire_transfer,26.114.178.58,D8024180,2.0,1.0
T2092631,2023-02-20T07:02:28.124741,ACC604411,ACC248746,334.07,deposit,online,Sydney,web,False,,-985.3049344377778,0.15,19,0.64,card,130.242.129.134,D5468622,7.0,0.0
T2379729,2023-11-30T19:20:34.088597,ACC280828,ACC831256,1.07,payment,restaurant,Singapore,pos,False,,497.77565269194446,0.93,20,0.21,ACH,92.189.112.179,D2950793,19.0,3.0
T2828025,2023-09-29T09:37:50.145144,ACC133715,ACC595837,47.24,transfer,online,London,mobile,False,,-1401.1068544152777,-0.56,4,0.83,card,4.60.196.93,D2990431,9.0,4.0
T1825447,2023-08-28T11:00:24.691987,ACC830509,ACC309217,24.62,transfer,travel,Berlin,mobile,False,,-1885.4663125280551,-0.23,18,0.65,UPI,150.119.6.154,D8687040,11.0,0.0
T2338661,2023-07-20T02:50:56.429432,ACC190823,ACC750222,1713.62,deposit,grocery,Toronto,web,False,,-1132.0367217566666,0.33,19,0.92,UPI,224.200.250.18,D2586732,2.0,3.0
T4544776,2023-12-27T07:22:21.310134,ACC822887,ACC335648,1167.03,deposit,entertainment,Singapore,web,False,,7413.4866861244445,0.3,9,0.79,wire_transfer,102.192.57.33,D7371636,7.0,2.0
T4585929,2023-07-10T07:25:55.937539,ACC237387,ACC663055,510.87,withdrawal,grocery,Toronto,atm,False,,401.8510696077778,0.66,7,0.08,wire_transfer,208.53.1.78,D7730413,7.0,0.0
T755040,2023-09-07T01:14:57.313589,ACC760391,ACC773563,241.41,withdrawal,travel,Sydney,pos,False,,,-0.69,6,0.34,card,110.152.127.72,D7688373,1.0,3.0
T3379232,2023-06-06T17:26:36.479065,ACC375485,ACC113844,999.52,deposit,utilities,Toronto,mobile,False,,-2945.0130173727775,-0.54,6,0.79,card,167.48.23.156,D3843892,17.0,1.0
T3314918,2023-08-08T21:55:18.284391,ACC676399,ACC452719,1136.46,deposit,entertainment,Toronto,web,False,,-3370.159887938889,0.34,17,0.59,ACH,138.143.25.191,D1164337,21.0,1.0
T1778560,2023-03-16T03:49:01.679228,ACC180996,ACC894308,457.39,deposit,restaurant,Berlin,atm,False,,-4445.126821998611,-0.22,14,0.19,wire_transfer,100.34.244.120,D7403865,3.0,3.0
T1634958,2023-06-05T15:50:55.874527,ACC842922,ACC700539,723.8,deposit,travel,Toronto,atm,False,,3189.140809100278,0.23,9,0.12,UPI,30.198.109.135,D1058664,15.0,0.0
T1643723,2023-08-15T16:09:04.024043,ACC151108,ACC850340,5.8,payment,other,Sydney,web,False,,553.9488010527778,-0.93,19,0.89,UPI,253.48.180.6,D4769417,16.0,1.0
T611990,2023-10-17T05:34:50.072642,ACC738736,ACC270604,0.37,payment,utilities,Singapore,atm,True,card_not_present,5580.704179373888,-0.79,18,0.39,ACH,185.49.49.178,D8803650,5.0,1.0
T2226424,2023-04-16T05:56:05.276317,ACC572342,ACC238235,357.95,withdrawal,grocery,Toronto,atm,False,,-2741.175496246111,0.28,9,0.77,card,44.204.31.26,D6195611,5.0,6.0
T2667345,2023-02-09T22:53:13.879832,ACC481814,ACC703304,30.69,transfer,travel,Dubai,atm,False,,-7080.627710065,-0.0,18,0.52,card,114.132.237.131,D4211201,22.0,3.0
T3968454,2023-04-02T23:23:06.527166,ACC547945,ACC651231,68.85,payment,restaurant,New York,pos,False,,-2818.7847778083333,-2.95,1,0.8,wire_transfer,235.14.83.252,D9932671,23.0,6.0
T1272661,2023-10-23T10:31:46.947106,ACC834461,ACC145621,1368.36,deposit,grocery,Singapore,mobile,False,,,-0.18,19,0.34,UPI,235.237.74.220,D8865149,10.0,0.0
T2172203,2023-07-30T10:58:35.546063,ACC714931,ACC712219,1394.27,deposit,grocery,Tokyo,pos,False,,4708.519795432778,-2.61,5,0.74,ACH,6.188.104.45,D7354432,10.0,6.0
T3731305,2023-05-20T15:30:04.977102,ACC422648,ACC797677,463.68,payment,utilities,Tokyo,mobile,False,,1753.423219358611,-0.1,15,0.16,card,250.178.86.74,D5884880,15.0,5.0
T3590181,2023-01-12T07:54:19.824039,ACC132568,ACC414951,37.23,payment,utilities,Berlin,pos,True,card_not_present,-7329.393691656112,0.29,1,0.22,card,95.133.6.100,D9049191,7.0,3.0
T1665607,2023-04-23T17:54:10.587857,ACC896999,ACC392131,22.17,withdrawal,entertainment,Singapore,pos,False,,1869.7618129666664,1.2,3,0.0,ACH,233.149.37.120,D5276046,17.0,6.0
T4986332,2023-07-06T18:59:53.214897,ACC628973,ACC680923,45.04,transfer,utilities,Berlin,web,True,card_not_present,-3261.5014284125,-0.77,10,0.51,ACH,25.191.223.218,D3826325,18.0,3.0
T286727,2023-01-14T08:50:41.452216,ACC642741,ACC381173,788.52,payment,restaurant,Berlin,mobile,False,,,1.06,18,0.78,UPI,47.87.144.165,D7723765,8.0,5.0
T4080789,2023-05-14T19:42:29.872196,ACC365001,ACC706622,18.42,transfer,other,Berlin,web,False,,-3730.520842699444,-0.1,11,0.54,card,163.13.201.117,D9540125,19.0,6.0
T1256446,2023-06-28T06:42:28.476311,ACC676974,ACC973390,90.84,withdrawal,restaurant,Sydney,web,False,,,-0.86,4,0.11,card,80.155.30.217,D5056213,6.0,2.0
T5050126,2023-11-05T15:26:43.220583,ACC670261,ACC983955,7.5,payment,entertainment,Singapore,atm,False,,5230.151325059167,-0.1,19,0.72,wire_transfer,199.60.48.137,D8939033,15.0,6.0
T2293136,2023-02-25T21:52:36.448652,ACC746082,ACC653015,25.44,transfer,grocery,London,pos,False,,-2800.2668711694446,0.16,11,0.75,wire_transfer,147.110.111.199,D7367283,21.0,5.0
T2995730,2023-01-24T02:52:23.837475,ACC425256,ACC178441,12.2,transfer,retail,Singapore,pos,False,,-5599.375184720556,0.72,1,0.76,wire_transfer,5.106.222.84,D9643979,2.0,1.0
T4240683,2023-03-16T18:33:11.697874,ACC113643,ACC310912,322.76,deposit,utilities,Singapore,atm,False,,-6888.170660002778,-0.21,2,0.29,wire_transfer,80.206.187.197,D2075730,18.0,3.0
T3832767,2023-08-06T05:55:32.485793,ACC280957,ACC249785,855.3,deposit,restaurant,London,mobile,False,,-2417.458547543611,0.22,9,0.71,UPI,212.224.32.244,D6836856,5.0,6.0
T1255788,2023-08-14T05:50:44.386971,ACC785539,ACC689451,1413.98,deposit,entertainment,Dubai,pos,False,,,1.2,20,0.18,card,20.47.154.129,D6964605,5.0,0.0
T3487432,2023-07-10T11:36:27.446826,ACC272916,ACC479543,19.27,transfer,utilities,London,pos,False,,2041.9192447608336,-0.71,9,0.5,ACH,68.192.230.183,D4543737,11.0,0.0
T478200,2023-07-28T18:36:10.630318,ACC565644,ACC628518,144.75,withdrawal,entertainment,Sydney,atm,False,,,0.76,8,0.77,wire_transfer,104.23.232.142,D9344083,18.0,4.0
T1383238,2023-03-08T19:49:17.258228,ACC276371,ACC292093,45.55,transfer,utilities,Dubai,pos,False,,-4932.774220497222,1.1,10,0.52,card,72.110.33.54,D2462856,19.0,2.0
T2982891,2023-06-17T12:18:34.771179,ACC660819,ACC751854,71.72,withdrawal,online,Toronto,atm,False,,-3956.206561050833,-0.09,2,0.75,card,102.44.131.226,D2655836,12.0,5.0
T2081082,2023-05-28T11:51:46.535442,ACC226857,ACC259349,187.22,withdrawal,online,Dubai,web,False,,-923.3932527552778,-0.63,10,0.62,wire_transfer,241.121.247.63,D1605404,11.0,6.0
T3824216,2023-10-12T16:23:01.718212,ACC930536,ACC178288,1256.3,deposit,travel,Dubai,mobile,False,,3241.598547165278,0.15,5,0.39,wire_transfer,185.20.234.29,D2819835,16.0,3.0
T1237105,2023-01-08T12:18:38.580085,ACC969823,ACC451752,142.4,payment,retail,Toronto,atm,False,,-5706.091885724444,-1.16,19,1.0,UPI,2.130.26.252,D1882372,12.0,6.0
T4238013,2023-01-23T21:03:07.738286,ACC979899,ACC874136,19.39,transfer,retail,Berlin,pos,False,,-3023.6963351647223,1.51,5,0.51,card,206.214.157.95,D1966398,21.0,0.0
T3781157,2023-07-03T15:18:11.900244,ACC404890,ACC106563,6.73,transfer,retail,New York,pos,False,,2415.5640742472224,-0.56,5,0.04,ACH,130.53.41.161,D2027205,15.0,0.0
T3719807,2023-04-11T10:36:00.198819,ACC770757,ACC466644,79.94,withdrawal,retail,Tokyo,web,False,,-5717.358470305555,0.37,11,0.6,ACH,45.190.243.14,D9988694,10.0,1.0
T641229,2023-07-22T08:56:36.976953,ACC530988,ACC660566,764.11,deposit,other,Dubai,pos,False,,,-0.31,9,0.65,ACH,142.11.34.179,D9714588,8.0,5.0
T3124181,2023-05-29T18:58:24.841994,ACC227332,ACC464152,8.57,transfer,travel,Toronto,atm,False,,-4879.123505891389,-0.7,20,0.69,UPI,240.213.140.219,D1740378,18.0,0.0
T3367136,2023-03-19T07:06:51.964383,ACC822339,ACC639353,174.26,withdrawal,travel,Sydney,pos,False,,-100.45616289916669,0.1,14,0.13,UPI,128.22.28.215,D5138241,7.0,6.0
T612588,2023-01-01T10:58:31.626236,ACC868573,ACC302807,76.53,payment,retail,Singapore,pos,False,,-2353.15347973,0.73,7,0.83,card,171.19.117.223,D5724632,10.0,6.0
T4087929,2023-11-01T22:27:32.268208,ACC639457,ACC799987,0.01,withdrawal,travel,Singapore,mobile,False,,4763.638171141111,-0.36,12,0.47,card,219.30.202.92,D5646921,22.0,2.0
T253097,2023-03-27T16:24:30.057569,ACC124492,ACC477095,18.78,payment,online,London,mobile,False,,-6166.397372319167,-0.08,8,0.3,ACH,165.31.158.17,D9283141,16.0,0.0
T5040373,2023-09-23T23:51:14.483475,ACC666693,ACC438628,58.95,transfer,grocery,Tokyo,mobile,False,,4397.294439496666,-0.6,3,0.46,wire_transfer,148.126.136.146,D5288950,23.0,5.0
T1254195,2023-01-12T01:42:35.261290,ACC495787,ACC324647,769.14,deposit,utilities,Berlin,atm,False,,,-0.19,10,0.93,UPI,220.87.74.164,D8287341,1.0,3.0
T2432434,2023-01-01T15:02:49.420533,ACC600407,ACC995656,133.86,withdrawal,online,Toronto,web,False,,-3617.699568761667,0.03,12,0.77,card,167.60.129.92,D5103144,15.0,6.0
T2921698,2023-02-01T21:00:51.398901,ACC922128,ACC990186,14.01,transfer,retail,New York,web,False,,-2149.356976005278,0.38,18,0.27,UPI,20.106.105.75,D4473208,21.0,2.0
T323329,2023-01-30T14:13:10.427119,ACC919899,ACC543239,25.82,transfer,retail,Toronto,pos,False,,,0.09,4,0.28,UPI,245.187.144.45,D1629803,14.0,0.0
T1197390,2023-05-30T23:46:08.525369,ACC546093,ACC304394,77.4,payment,online,Sydney,mobile,False,,,-0.52,17,0.26,ACH,50.31.2.156,D8576483,23.0,1.0
T347933,2023-11-19T10:45:45.216832,ACC359168,ACC387636,206.06,withdrawal,other,Berlin,atm,False,,,-0.67,19,0.37,wire_transfer,175.44.202.118,D2957888,10.0,6.0
T188757,2023-02-14T07:25:42.069235,ACC435870,ACC559496,5.89,transfer,online,Sydney,atm,False,,,0.68,17,0.54,wire_transfer,36.11.203.43,D3889983,7.0,1.0
T2867282,2023-03-22T20:13:23.586716,ACC539286,ACC384502,34.81,deposit,entertainment,New York,mobile,False,,-5070.829026910834,-0.46,14,0.74,UPI,189.118.44.166,D4017633,20.0,2.0
T1299754,2023-11-21T14:00:47.401638,ACC509066,ACC435334,196.47,withdrawal,entertainment,Singapore,pos,False,,,0.36,20,0.68,UPI,142.60.59.68,D4231888,14.0,1.0
T1973863,2023-12-28T07:57:14.849411,ACC701608,ACC438978,998.99,deposit,other,Singapore,atm,False,,5896.176968304721,0.58,20,0.61,ACH,43.19.198.33,D9537521,7.0,3.0
T4962350,2023-11-29T18:51:08.211536,ACC947538,ACC616450,4.91,payment,restaurant,Toronto,atm,False,,4813.196913628612,1.7,12,0.09,wire_transfer,124.116.86.221,D6813056,18.0,2.0
T634804,2023-07-30T20:25:19.439496,ACC111366,ACC200455,22.73,payment,travel,Berlin,pos,False,,,-0.01,9,0.06,ACH,7.170.163.129,D8370699,20.0,6.0
T1477085,2023-05-04T00:17:14.377935,ACC970900,ACC863626,219.32,withdrawal,online,New York,web,False,,1147.5767574297222,-1.08,11,0.62,UPI,97.148.94.16,D6335796,0.0,3.0
T4463155,2023-01-15T12:56:00.428894,ACC415254,ACC425087,28.54,transfer,utilities,Toronto,pos,False,,-5090.893817716389,1.13,6,0.06,UPI,45.55.241.246,D1274341,12.0,6.0
T1987162,2023-06-30T05:59:21.383419,ACC555714,ACC375858,19.31,transfer,travel,Tokyo,web,False,,-4182.460236928889,-1.31,5,0.71,card,207.16.136.60,D1564159,5.0,4.0
T159013,2023-11-01T15:41:34.268677,ACC633057,ACC243144,212.93,deposit,grocery,New York,mobile,False,,,-0.3,12,0.44,card,144.132.192.255,D1523744,15.0,2.0
T2221760,2023-11-24T19:01:53.793714,ACC131244,ACC868462,485.26,deposit,online,London,web,False,,5881.037360413333,-0.01,5,0.47,card,94.215.162.154,D2871401,19.0,4.0
T2660964,2023-07-24T00:30:13.254755,ACC823953,ACC458702,44.39,transfer,grocery,Sydney,atm,False,,-2180.4570839402777,0.64,14,0.71,UPI,169.124.88.219,D5333312,0.0,0.0
T3347088,2023-07-11T01:14:03.249583,ACC949763,ACC941323,510.22,withdrawal,restaurant,Berlin,pos,False,,-1483.0420596225,0.49,11,0.39,UPI,87.89.184.36,D6675982,1.0,1.0
T294678,2023-12-29T20:10:40.627133,ACC881384,ACC448133,599.36,deposit,entertainment,New York,web,False,,,0.33,17,0.78,wire_transfer,189.251.79.140,D7419924,20.0,4.0
T3562584,2023-12-15T20:40:05.894037,ACC266929,ACC652981,708.86,withdrawal,other,Singapore,mobile,False,,4227.472377520277,0.36,18,0.74,card,213.182.20.97,D1603355,20.0,4.0
T1756095,2023-07-09T12:34:42.223328,ACC617231,ACC331762,282.76,withdrawal,online,New York,mobile,False,,1892.5148956102776,1.88,15,0.65,ACH,208.156.164.35,D3606804,12.0,6.0
T653458,2023-08-19T06:59:19.370316,ACC806463,ACC892525,943.54,deposit,retail,New York,atm,False,,2681.4651302675,-0.76,3,0.61,ACH,157.7.163.65,D7888086,6.0,5.0
T696118,2023-04-01T12:41:12.468847,ACC444895,ACC646727,2019.3,deposit,entertainment,Singapore,atm,False,,393.3959219033333,2.02,3,0.25,ACH,55.204.125.29,D9552072,12.0,5.0
T2560161,2023-01-16T05:12:26.930497,ACC651097,ACC736527,36.32,withdrawal,restaurant,Toronto,pos,False,,-327.0797222375,0.57,17,0.31,wire_transfer,163.44.228.46,D6294032,5.0,0.0
T1889961,2023-02-03T11:47:08.418983,ACC982292,ACC637496,374.59,payment,restaurant,Dubai,atm,True,card_not_present,340.0607415202778,-0.74,20,0.22,ACH,77.236.15.186,D9742213,11.0,4.0
T1802064,2023-04-02T05:38:48.564784,ACC419049,ACC819461,20.02,transfer,travel,Toronto,atm,False,,184.3550757741667,1.1,12,0.71,wire_transfer,203.220.21.126,D2465923,5.0,6.0
T2620620,2023-12-30T10:39:06.227485,ACC100238,ACC470180,37.15,payment,retail,Tokyo,atm,True,card_not_present,6771.813996929444,-1.18,15,0.74,card,28.81.208.251,D5739381,10.0,5.0
T1828440,2023-04-22T08:14:41.003982,ACC717041,ACC974685,33.67,transfer,other,Berlin,pos,False,,-5464.138938635556,-0.41,10,0.27,wire_transfer,55.1.219.113,D1904496,8.0,5.0
T2963128,2023-11-07T22:28:03.169301,ACC186934,ACC640118,17.44,payment,utilities,Berlin,atm,False,,1330.8985078555554,1.66,18,0.4,ACH,59.183.70.175,D6173050,22.0,1.0
T1914761,2023-05-28T20:08:38.617178,ACC472585,ACC901181,175.78,payment,online,New York,pos,False,,-4484.323288255,-0.59,4,0.08,UPI,237.126.50.196,D3709027,20.0,6.0
T563054,2023-12-15T13:09:32.084414,ACC990386,ACC704364,286.18,withdrawal,online,New York,mobile,False,,,-0.69,2,0.78,ACH,204.51.102.254,D9110011,13.0,4.0
T3115169,2023-01-02T08:42:02.415385,ACC991794,ACC950670,202.74,payment,utilities,Toronto,mobile,False,,-719.3510952944445,-0.55,3,0.82,UPI,22.243.96.90,D1075849,8.0,0.0
T4220905,2023-01-23T13:17:38.372621,ACC935301,ACC171129,16.12,payment,travel,Dubai,pos,False,,-7740.896301753333,-0.6,19,0.52,ACH,28.95.132.236,D6833743,13.0,0.0
T1790540,2023-10-31T14:40:44.019327,ACC325655,ACC858843,0.01,withdrawal,retail,Sydney,atm,True,card_not_present,-117.0458634561111,0.75,11,0.77,card,151.68.122.36,D7631980,14.0,1.0
T3169544,2023-10-08T17:01:34.858018,ACC957197,ACC522949,6.6,deposit,restaurant,Dubai,web,False,,2071.071041340555,-0.32,7,1.0,UPI,37.254.217.198,D7148828,17.0,6.0
T1747635,2023-03-15T09:41:08.660077,ACC285859,ACC159886,705.65,deposit,restaurant,Tokyo,web,True,card_not_present,-3503.922626546111,0.71,18,0.78,card,40.150.96.187,D6962479,9.0,2.0
T1503410,2023-11-09T09:11:35.238749,ACC896949,ACC698199,1588.5,deposit,restaurant,Berlin,web,False,,63.15908180555556,0.49,19,0.72,wire_transfer,68.67.167.251,D7073402,9.0,3.0
T925193,2023-09-24T01:18:33.033753,ACC410115,ACC790619,11.79,payment,retail,Singapore,web,False,,,1.25,15,0.4,UPI,173.113.188.149,D4434143,1.0,6.0
T971087,2023-01-29T22:32:42.271249,ACC119208,ACC817307,126.99,payment,online,Singapore,mobile,False,,276.8331215477778,-0.3,10,0.26,card,163.41.144.232,D5473360,22.0,6.0
T3475799,2023-11-04T20:52:41.081256,ACC357680,ACC679204,73.51,payment,grocery,Singapore,atm,False,,-534.3680450736111,-1.61,2,0.71,ACH,7.72.110.47,D2089032,20.0,5.0
T674086,2023-01-07T06:27:29.414076,ACC131035,ACC816256,840.37,deposit,retail,Sydney,atm,False,,-7578.2104800913885,-1.35,13,0.99,ACH,241.122.218.169,D8078939,6.0,5.0
T2411913,2023-07-06T06:42:46.971943,ACC254687,ACC230556,1183.15,deposit,restaurant,New York,atm,False,,-3547.385389696389,-0.39,11,0.42,card,252.139.49.86,D1554416,6.0,3.0
T1873363,2023-05-29T08:54:45.309187,ACC828090,ACC533605,26.68,transfer,other,Sydney,mobile,False,,-2399.220395561111,1.68,10,0.95,UPI,26.183.162.99,D1655319,8.0,0.0
T3892463,2023-08-04T14:29:40.335699,ACC441496,ACC332124,35.03,payment,other,Tokyo,web,False,,-994.2170021791668,-1.22,14,0.1,card,177.44.134.250,D9200228,14.0,4.0
T564570,2023-08-29T08:32:37.196655,ACC892858,ACC999719,109.11,payment,utilities,Dubai,pos,False,,3187.5386415525,-0.05,15,0.99,card,178.68.144.18,D1720574,8.0,1.0
T1447857,2023-10-13T11:32:55.658426,ACC178429,ACC523825,15.34,transfer,travel,Berlin,pos,False,,-182.10624130416667,-0.98,17,0.36,UPI,245.244.233.241,D5445081,11.0,4.0
T4807885,2023-12-16T23:32:09.759055,ACC260677,ACC353583,741.6,withdrawal,utilities,Toronto,web,False,,6151.4272934325,0.8,10,0.84,wire_transfer,69.180.177.123,D5318331,23.0,5.0
T4949585,2023-08-22T11:37:56.197442,ACC833002,ACC808891,281.67,payment,other,New York,pos,False,,610.0009383661111,0.33,3,0.74,ACH,112.40.50.25,D9545239,11.0,1.0
T4444480,2023-01-20T11:27:29.049266,ACC498712,ACC713154,14.49,transfer,other,Toronto,atm,False,,-3291.561580258056,-1.62,3,0.56,wire_transfer,83.189.6.124,D6919452,11.0,4.0
T568076,2023-01-24T05:42:03.733236,ACC232583,ACC983154,325.56,withdrawal,utilities,London,atm,False,,,0.55,10,0.31,card,138.35.37.206,D4080197,5.0,1.0
T1561734,2023-12-17T04:44:34.211401,ACC755271,ACC587969,283.05,withdrawal,online,Singapore,atm,False,,4648.188758599723,-0.64,11,0.35,card,87.33.146.132,D1754623,4.0,6.0
T3371552,2023-08-25T05:54:41.945650,ACC743456,ACC558396,45.0,payment,entertainment,Toronto,web,False,,1364.8035147797225,0.18,18,0.68,ACH,29.221.91.183,D8173478,5.0,4.0
T859699,2023-12-05T14:51:49.465669,ACC898958,ACC103782,422.63,withdrawal,restaurant,Toronto,mobile,False,,6607.420380546111,-0.23,7,0.58,ACH,149.186.178.29,D9467922,14.0,1.0
T4789372,2023-11-29T18:17:42.506607,ACC628028,ACC649490,14.32,transfer,other,Tokyo,mobile,False,,4215.425228883056,-0.28,5,0.45,card,153.187.231.52,D6251630,18.0,2.0
T4815385,2023-01-29T23:22:04.611325,ACC746026,ACC816121,391.37,withdrawal,grocery,Sydney,pos,False,,-883.6250970405555,-1.05,10,0.02,wire_transfer,86.251.198.78,D6612863,23.0,6.0
T2521684,2023-11-20T22:36:57.399959,ACC101386,ACC442798,396.7,withdrawal,retail,Sydney,mobile,False,,6162.294462249722,-1.63,4,0.94,card,39.159.160.69,D7863775,22.0,0.0
T534316,2023-02-06T07:44:48.456859,ACC203314,ACC728995,1762.36,deposit,retail,Toronto,web,False,,,-0.19,18,0.37,wire_transfer,44.139.152.193,D4790126,7.0,0.0
T1900424,2023-03-24T03:20:51.657030,ACC412410,ACC843784,75.59,payment,retail,Singapore,pos,False,,602.9388999491666,-0.51,8,0.78,card,81.141.2.95,D2199922,3.0,4.0
T831287,2023-11-20T17:24:38.653083,ACC100771,ACC943249,375.66,withdrawal,online,Tokyo,pos,False,,,-0.74,5,0.35,ACH,85.220.195.183,D7140070,17.0,0.0
T4547761,2023-04-05T23:11:59.307717,ACC656416,ACC799601,355.91,deposit,retail,Toronto,mobile,False,,-4726.622332385556,-1.73,5,0.72,UPI,102.212.63.148,D4027665,23.0,2.0
